Village,Temperature
Tadepalli,100792
Amaravathi,100792
Namburu,100792
Namburu,100792
Namburu,100792
Namburu,100792
Namburu,100792
Namburu,100792
Namburu,100792
Namburu,100792
Namburu,100792
Namburu,100792
Namburu,100792
Kakani,100793
Tadepalli,100793
Tadepalli,100793
Tadepalli,100793
Tadepalli,100793
Tadepalli,100793
Tadepalli,100793
Tadepalli,100793
Tadepalli,100793
Tadepalli,100793
Tadepalli,100793
Tadepalli,100793
Tadepalli,100793
Amaravathi,100793
KLU,100793
KLU,100793
KLU,100793
KLU,100793
KLU,100793
Namburu,100793
Namburu,100793
Namburu,100793
Namburu,100793
Namburu,100793
Namburu,100793
Namburu,100793
Namburu,100793
Namburu,100793
Namburu,100793
Namburu,100793
Tadepalli,100794
KLU,100794
KLU,100794
KLU,100794
KLU,100794
KLU,100794
KLU,100794
Namburu,100794
Namburu,100794
Namburu,100794
Namburu,100794
Tadepalli,100795
KLU,100795
KLU,100795
KLU,100795
Namburu,100795
Namburu,100795
Namburu,100795
Namburu,100795
Namburu,100795
Namburu,100795
Namburu,100795
KLU,100796
KLU,100796
KLU,100796
KLU,100796
KLU,100796
KLU,100796
KLU,100796
Namburu,100796
Namburu,100796
Namburu,100796
Namburu,100796
Tadepalli,100797
Tadepalli,100797
Tadepalli,100797
Tadepalli,100797
Tadepalli,100797
Tadepalli,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
KLU,100797
Namburu,100797
KLU,100797
KLU,100797
KLU,100797
Namburu,100797
Namburu,100797
Namburu,100797
Namburu,100797
Namburu,100797
Namburu,100797
Namburu,100797
Namburu,100797
Namburu,100797
Namburu,100797
Namburu,100797
Tadepalli,100798
Tadepalli,100798
Tadepalli,100798
Tadepalli,100798
KLU,100798
KLU,100798
KLU,100798
Namburu,100798
Namburu,100798
KLU,100798
KLU,100798
Namburu,100798
Namburu,100798
Tadepalli,100799
Tadepalli,100799
Tadepalli,100799
Tadepalli,100799
Tadepalli,100799
Tadepalli,100799
Tadepalli,100799
Tadepalli,100799
Tadepalli,100799
KLU,100799
KLU,100799
KLU,100799
KLU,100799
KLU,100799
KLU,100799
KLU,100799
Namburu,100799
Namburu,100799
Namburu,100799
Namburu,100799
Namburu,100799
Tadepalli,100800
Tadepalli,100800
Tadepalli,100800
Tadepalli,100800
Tadepalli,100800
Tadepalli,100800
Tadepalli,100800
Tadepalli,100800
Tadepalli,100800
Tadepalli,100800
Tadepalli,100800
Tadepalli,100800
KLU,100800
KLU,100800
KLU,100800
KLU,100800
KLU,100800
Namburu,100800
Namburu,100800
Namburu,100800
Namburu,100800
Amaravathi,100800
Amaravathi,100800
Amaravathi,100801
Tadepalli,100801
Tadepalli,100801
Tadepalli,100801
Tadepalli,100801
Tadepalli,100801
Tadepalli,100801
Tadepalli,100801
Tadepalli,100801
Tadepalli,100801
Tadepalli,100801
Tadepalli,100801
Tadepalli,100801
KLU,100801
KLU,100801
KLU,100801
KLU,100801
KLU,100801
KLU,100801
KLU,100801
KLU,100801
KLU,100801
KLU,100801
KLU,100801
Namburu,100801
Namburu,100801
Namburu,100801
Namburu,100801
Namburu,100801
Namburu,100801
Tadepalli,100802
Kakani,100802
Kakani,100802
Tadepalli,100802
Tadepalli,100802
Tadepalli,100802
Tadepalli,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
Namburu,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
KLU,100802
Namburu,100802
KLU,100802
Namburu,100802
Namburu,100802
Namburu,100802
Namburu,100802
Namburu,100802
Namburu,100802
Namburu,100802
Amaravathi,100802
Amaravathi,100802
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
Tadepalli,100803
KLU,100803
KLU,100803
KLU,100803
KLU,100803
KLU,100803
KLU,100803
KLU,100803
Namburu,100803
KLU,100803
Namburu,100803
Amaravathi,100803
Amaravathi,100803
Amaravathi,100803
Tadepalli,100804
Tadepalli,100804
Tadepalli,100804
Tadepalli,100804
Tadepalli,100804
Tadepalli,100804
Tadepalli,100804
Tadepalli,100804
Tadepalli,100804
Tadepalli,100804
KLU,100804
KLU,100804
KLU,100804
KLU,100804
KLU,100804
KLU,100804
KLU,100804
KLU,100804
KLU,100804
KLU,100804
KLU,100804
Namburu,100804
Namburu,100804
Namburu,100804
Namburu,100804
Namburu,100804
Namburu,100804
Namburu,100804
Namburu,100804
Namburu,100804
Namburu,100804
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
Tadepalli,100805
KLU,100805
KLU,100805
KLU,100805
KLU,100805
KLU,100805
KLU,100805
KLU,100805
KLU,100805
Namburu,100805
Namburu,100805
Namburu,100805
Namburu,100805
Namburu,100805
Namburu,100805
Amaravathi,100805
Amaravathi,100805
Tadepalli,100806
Tadepalli,100806
Tadepalli,100806
KLU,100806
Tadepalli,100806
Tadepalli,100806
Tadepalli,100806
KLU,100806
KLU,100806
KLU,100806
KLU,100806
KLU,100806
KLU,100806
KLU,100806
Namburu,100806
Namburu,100806
Amaravathi,100806
Amaravathi,100806
Tadepalli,100807
Tadepalli,100807
Tadepalli,100807
Tadepalli,100807
Tadepalli,100807
Tadepalli,100807
Tadepalli,100807
Tadepalli,100807
Tadepalli,100807
Tadepalli,100807
Tadepalli,100807
Tadepalli,100807
KLU,100807
KLU,100807
KLU,100807
KLU,100807
KLU,100807
Namburu,100807
KLU,100807
KLU,100807
KLU,100807
KLU,100807
KLU,100807
Amaravathi,100807
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Tadepalli,100808
Namburu,100808
KLU,100808
Namburu,100808
KLU,100808
KLU,100808
Namburu,100808
Namburu,100808
Namburu,100808
Namburu,100808
Namburu,100808
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
Tadepalli,100809
KLU,100809
Namburu,100809
Namburu,100809
Amaravathi,100809
Amaravathi,100809
Amaravathi,100809
Amaravathi,100809
Amaravathi,100809
Amaravathi,100809
Amaravathi,100809
Amaravathi,100809
Amaravathi,100809
Amaravathi,100809
Tadepalli,100810
Tadepalli,100810
Tadepalli,100810
Namburu,100810
KLU,100810
KLU,100810
Namburu,100810
KLU,100810
KLU,100810
Namburu,100810
Namburu,100810
Namburu,100810
Namburu,100810
Namburu,100810
Namburu,100810
Namburu,100810
Namburu,100810
Amaravathi,100810
Amaravathi,100810
Amaravathi,100810
Tadepalli,100811
Tadepalli,100811
Tadepalli,100811
Tadepalli,100811
Tadepalli,100811
Namburu,100811
Namburu,100811
Namburu,100811
Namburu,100811
Namburu,100811
Namburu,100811
Amaravathi,100811
Amaravathi,100811
Tadepalli,100812
Tadepalli,100812
KLU,100812
Namburu,100812
Namburu,100812
Namburu,100812
Namburu,100812
Namburu,100812
Namburu,100812
Namburu,100812
Namburu,100812
Namburu,100812
Namburu,100812
Namburu,100812
Amaravathi,100812
Amaravathi,100812
Amaravathi,100812
Amaravathi,100812
Amaravathi,100812
Amaravathi,100812
Tadepalli,100813
KLU,100813
KLU,100813
KLU,100813
KLU,100813
KLU,100813
Namburu,100813
Namburu,100813
Namburu,100813
Namburu,100813
Amaravathi,100813
Amaravathi,100813
Amaravathi,100813
Amaravathi,100813
Amaravathi,100813
Amaravathi,100814
Amaravathi,100814
Tadepalli,100814
Tadepalli,100814
Tadepalli,100814
KLU,100814
KLU,100814
Namburu,100814
Namburu,100814
Namburu,100814
Namburu,100814
KLU,100814
KLU,100814
Namburu,100814
Amaravathi,100814
Amaravathi,100814
Amaravathi,100814
Amaravathi,100814
Tadepalli,100815
Tadepalli,100815
KLU,100815
Namburu,100815
Namburu,100815
Namburu,100815
Namburu,100815
Namburu,100815
Amaravathi,100815
Amaravathi,100815
Amaravathi,100815
Amaravathi,100815
Amaravathi,100815
Amaravathi,100815
Amaravathi,100815
Amaravathi,100815
Tadepalli,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Namburu,100816
Amaravathi,100816
Amaravathi,100816
Amaravathi,100816
Amaravathi,100816
Amaravathi,100816
Amaravathi,100816
Tadepalli,100817
KLU,100817
KLU,100817
KLU,100817
KLU,100817
KLU,100817
Namburu,100817
Namburu,100817
Namburu,100817
Namburu,100817
Amaravathi,100817
Amaravathi,100817
Amaravathi,100817
Amaravathi,100817
Amaravathi,100817
Amaravathi,100817
Amaravathi,100817
Amaravathi,100817
Amaravathi,100817
Amaravathi,100817
Amaravathi,100817
Tadepalli,100818
KLU,100818
KLU,100818
KLU,100818
KLU,100818
KLU,100818
Namburu,100818
Namburu,100818
Namburu,100818
Namburu,100818
Namburu,100818
Namburu,100818
Namburu,100818
Namburu,100818
Namburu,100818
Namburu,100818
Amaravathi,100818
Amaravathi,100818
Amaravathi,100818
Amaravathi,100818
Amaravathi,100818
Amaravathi,100818
Tadepalli,100819
Tadepalli,100819
KLU,100819
KLU,100819
KLU,100819
Namburu,100819
Namburu,100819
Namburu,100819
Namburu,100819
Amaravathi,100819
Amaravathi,100819
Amaravathi,100819
Amaravathi,100819
Amaravathi,100819
Amaravathi,100819
Amaravathi,100819
Tadepalli,100820
Tadepalli,100820
Tadepalli,100820
Tadepalli,100820
Tadepalli,100820
KLU,100820
Namburu,100820
Namburu,100820
Namburu,100820
Namburu,100820
Namburu,100820
Namburu,100820
Namburu,100820
Amaravathi,100820
Amaravathi,100820
Amaravathi,100820
Amaravathi,100820
Amaravathi,100820
Amaravathi,100820
Amaravathi,100820
Tadepalli,100821
Tadepalli,100821
Tadepalli,100821
Tadepalli,100821
Tadepalli,100821
Tadepalli,100821
KLU,100821
Namburu,100821
Namburu,100821
Namburu,100821
Namburu,100821
Namburu,100821
Namburu,100821
Namburu,100821
Amaravathi,100821
Amaravathi,100821
Amaravathi,100821
Tadepalli,100822
Tadepalli,100822
Tadepalli,100822
Tadepalli,100822
KLU,100822
KLU,100822
KLU,100822
KLU,100822
Namburu,100822
Namburu,100822
Namburu,100822
Namburu,100822
Namburu,100822
Amaravathi,100822
Amaravathi,100822
Amaravathi,100822
Amaravathi,100822
Tadepalli,100823
Tadepalli,100823
Tadepalli,100823
Tadepalli,100823
Tadepalli,100823
Tadepalli,100823
Tadepalli,100823
Tadepalli,100823
Tadepalli,100823
Tadepalli,100823
Tadepalli,100823
KLU,100823
KLU,100823
KLU,100823
KLU,100823
Amaravathi,100823
Amaravathi,100823
Amaravathi,100823
Tadepalli,100824
Tadepalli,100824
KLU,100824
Amaravathi,100824
Amaravathi,100824
Tadepalli,100825
Tadepalli,100825
Tadepalli,100825
Tadepalli,100825
Tadepalli,100825
Tadepalli,100825
Tadepalli,100825
Tadepalli,100825
Namburu,100825
Namburu,100825
Namburu,100825
Namburu,100825
Amaravathi,100825
Amaravathi,100825
Amaravathi,100825
Amaravathi,100825
Amaravathi,100825
Amaravathi,100825
Amaravathi,100825
Amaravathi,100825
Tadepalli,100826
Tadepalli,100826
Tadepalli,100826
Tadepalli,100826
Tadepalli,100826
Tadepalli,100826
Tadepalli,100826
KLU,100826
Namburu,100826
Amaravathi,100826
Amaravathi,100826
Amaravathi,100826
Tadepalli,100827
Tadepalli,100827
Tadepalli,100827
Tadepalli,100827
Namburu,100827
Namburu,100827
Namburu,100827
Namburu,100827
Namburu,100827
Amaravathi,100827
Tadepalli,100828
Tadepalli,100828
Tadepalli,100828
Tadepalli,100828
KLU,100828
Namburu,100828
Namburu,100828
Namburu,100828
Amaravathi,100828
Amaravathi,100828
Amaravathi,100828
Amaravathi,100828
Tadepalli,100829
Tadepalli,100829
Tadepalli,100829
Tadepalli,100829
Tadepalli,100829
Tadepalli,100829
KLU,100829
KLU,100829
KLU,100829
Namburu,100829
Namburu,100829
Namburu,100829
Amaravathi,100829
Amaravathi,100829
Amaravathi,100829
Amaravathi,100829
Amaravathi,100829
Amaravathi,100829
Amaravathi,100829
Tadepalli,100830
Tadepalli,100830
Tadepalli,100830
Tadepalli,100830
Tadepalli,100830
Tadepalli,100830
Tadepalli,100830
KLU,100830
KLU,100830
KLU,100830
KLU,100830
Namburu,100830
Amaravathi,100830
Amaravathi,100830
Amaravathi,100830
Amaravathi,100830
Amaravathi,100830
Amaravathi,100831
Tadepalli,100831
Tadepalli,100831
Tadepalli,100831
Tadepalli,100831
KLU,100831
KLU,100831
KLU,100831
Namburu,100831
KLU,100831
KLU,100831
Namburu,100831
Namburu,100831
Namburu,100831
Amaravathi,100831
Amaravathi,100831
Amaravathi,100831
Amaravathi,100831
Tadepalli,100832
KLU,100832
Namburu,100832
Namburu,100832
Namburu,100832
Namburu,100832
Namburu,100832
Amaravathi,100832
Amaravathi,100832
Amaravathi,100832
Tadepalli,100833
Tadepalli,100833
Tadepalli,100833
Tadepalli,100833
KLU,100833
KLU,100833
Namburu,100833
Namburu,100833
Namburu,100833
Namburu,100833
Namburu,100833
Namburu,100833
Namburu,100833
Namburu,100833
Namburu,100833
Namburu,100833
Namburu,100833
Amaravathi,100833
Amaravathi,100833
Amaravathi,100833
Amaravathi,100833
Amaravathi,100833
Amaravathi,100833
Tadepalli,100834
Tadepalli,100834
KLU,100834
Namburu,100834
Namburu,100834
Namburu,100834
Namburu,100834
Namburu,100834
Namburu,100834
Namburu,100834
Namburu,100834
Amaravathi,100834
Amaravathi,100834
Amaravathi,100834
Amaravathi,100834
Tadepalli,100835
Tadepalli,100835
KLU,100835
Namburu,100835
Namburu,100835
Namburu,100835
Namburu,100835
Namburu,100835
Namburu,100835
Namburu,100835
Amaravathi,100835
Amaravathi,100835
Amaravathi,100835
Amaravathi,100835
Amaravathi,100835
Amaravathi,100835
Amaravathi,100835
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Namburu,100836
Amaravathi,100836
Amaravathi,100836
Amaravathi,100836
Amaravathi,100836
Amaravathi,100836
Amaravathi,100836
Tadepalli,100837
Tadepalli,100837
Tadepalli,100837
KLU,100837
Namburu,100837
Namburu,100837
Namburu,100837
Namburu,100837
Namburu,100837
Namburu,100837
Namburu,100837
Amaravathi,100837
Amaravathi,100837
Amaravathi,100837
Amaravathi,100837
Amaravathi,100837
Amaravathi,100837
Amaravathi,100837
Tadepalli,100838
Tadepalli,100838
Tadepalli,100838
KLU,100838
KLU,100838
Namburu,100838
KLU,100838
Amaravathi,100838
Namburu,100838
Namburu,100838
Namburu,100838
Namburu,100838
Amaravathi,100838
Amaravathi,100838
Amaravathi,100838
KLU,100839
KLU,100839
KLU,100839
Amaravathi,100839
Namburu,100839
Namburu,100839
Namburu,100839
Namburu,100839
Namburu,100839
Namburu,100839
Namburu,100839
Namburu,100839
Namburu,100839
Namburu,100839
Namburu,100839
Amaravathi,100839
Amaravathi,100839
Amaravathi,100839
Amaravathi,100839
Amaravathi,100839
Amaravathi,100839
Amaravathi,100839
Amaravathi,100839
KLU,100843
Namburu,100843
Amaravathi,100843
Namburu,100843
Namburu,100843
Namburu,100843
Amaravathi,100843
Amaravathi,100843
Amaravathi,100843
Amaravathi,100843
KLU,100844
KLU,100844
KLU,100844
KLU,100844
KLU,100844
KLU,100844
Namburu,100844
Namburu,100844
Namburu,100844
Namburu,100844
Namburu,100844
Namburu,100844
Amaravathi,100844
Namburu,100844
Namburu,100844
Amaravathi,100844
Amaravathi,100844
Amaravathi,100844
Amaravathi,100844
Tadepalli,100845
Tadepalli,100845
Tadepalli,100845
Tadepalli,100845
KLU,100845
KLU,100845
Namburu,100845
Namburu,100845
Namburu,100845
Namburu,100845
Namburu,100845
Namburu,100845
Amaravathi,100845
Amaravathi,100845
Namburu,100845
Namburu,100845
Namburu,100845
Amaravathi,100845
Amaravathi,100845
Amaravathi,100845
Amaravathi,100845
Amaravathi,100845
Amaravathi,100845
Tadepalli,100846
Namburu,100846
Namburu,100846
KLU,100846
KLU,100846
KLU,100846
Namburu,100846
Namburu,100846
Namburu,100846
Namburu,100846
Namburu,100846
Namburu,100846
Namburu,100846
Namburu,100846
Namburu,100846
Amaravathi,100846
Amaravathi,100846
Amaravathi,100846
Amaravathi,100846
Amaravathi,100846
Amaravathi,100846
Amaravathi,100846
Tadepalli,100847
KLU,100847
KLU,100847
KLU,100847
KLU,100847
Namburu,100847
KLU,100847
Namburu,100847
Namburu,100847
Namburu,100847
Namburu,100847
Namburu,100847
Namburu,100847
Namburu,100847
Amaravathi,100847
Tadepalli,100848
Namburu,100848
Namburu,100848
Namburu,100848
Namburu,100848
Namburu,100848
Namburu,100848
Namburu,100848
Namburu,100848
Amaravathi,100848
Amaravathi,100848
Amaravathi,100848
Amaravathi,100848
Amaravathi,100848
Amaravathi,100848
Amaravathi,100848
Amaravathi,100848
Amaravathi,100848
Amaravathi,100848
Tadepalli,100849
Namburu,100849
Namburu,100849
Namburu,100849
Namburu,100849
Namburu,100849
Namburu,100849
Amaravathi,100849
Amaravathi,100849
Amaravathi,100849
Amaravathi,100849
Amaravathi,100849
Amaravathi,100849
KLU,100850
KLU,100850
Namburu,100850
Namburu,100850
Namburu,100850
Namburu,100850
Namburu,100850
Namburu,100850
Namburu,100850
Amaravathi,100850
Amaravathi,100850
Amaravathi,100850
Amaravathi,100850
Amaravathi,100850
Amaravathi,100850
Amaravathi,100850
Tadepalli,100851
Tadepalli,100851
Tadepalli,100851
Tadepalli,100851
KLU,100851
Namburu,100851
KLU,100851
KLU,100851
Namburu,100851
Namburu,100851
Namburu,100851
Namburu,100851
Amaravathi,100851
Amaravathi,100851
Amaravathi,100851
Amaravathi,100851
Amaravathi,100851
Amaravathi,100851
Amaravathi,100851
Amaravathi,100851
Amaravathi,100851
Amaravathi,100851
Amaravathi,100851
Amaravathi,100851
Tadepalli,100852
Tadepalli,100852
KLU,100852
KLU,100852
KLU,100852
Namburu,100852
Namburu,100852
Namburu,100852
Namburu,100852
Namburu,100852
Namburu,100852
Namburu,100852
Namburu,100852
Namburu,100852
Namburu,100852
Namburu,100852
Namburu,100852
Namburu,100852
Amaravathi,100852
Amaravathi,100852
Amaravathi,100852
Amaravathi,100852
Amaravathi,100852
Amaravathi,100852
Amaravathi,100852
Amaravathi,100852
Amaravathi,100852
Amaravathi,100852
Tadepalli,100853
Tadepalli,100853
Tadepalli,100853
Tadepalli,100853
KLU,100853
Namburu,100853
Namburu,100853
Namburu,100853
Namburu,100853
Namburu,100853
Namburu,100853
Namburu,100853
Namburu,100853
Namburu,100853
Namburu,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Amaravathi,100853
Kakani,100853
Kakani,100853
Tadepalli,100854
Tadepalli,100854
Tadepalli,100854
Tadepalli,100854
Tadepalli,100854
Tadepalli,100854
Tadepalli,100854
Tadepalli,100854
Tadepalli,100854
Tadepalli,100854
Tadepalli,100854
KLU,100854
KLU,100854
KLU,100854
KLU,100854
KLU,100854
KLU,100854
KLU,100854
KLU,100854
Namburu,100854
Namburu,100854
Namburu,100854
Amaravathi,100854
Amaravathi,100854
Amaravathi,100854
Amaravathi,100854
Amaravathi,100854
Amaravathi,100854
Amaravathi,100854
Amaravathi,100854
Kakani,100854
Kakani,100854
Kakani,100854
Tadepalli,100855
Tadepalli,100855
KLU,100855
KLU,100855
KLU,100855
KLU,100855
Namburu,100855
Namburu,100855
Namburu,100855
Namburu,100855
Namburu,100855
Namburu,100855
Namburu,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Amaravathi,100855
Kakani,100855
Kakani,100855
Kakani,100855
Kakani,100855
Tadepalli,100856
Tadepalli,100856
Tadepalli,100856
Tadepalli,100856
KLU,100856
Namburu,100856
Namburu,100856
Namburu,100856
Namburu,100856
Namburu,100856
Namburu,100856
Namburu,100856
Namburu,100856
Namburu,100856
Amaravathi,100856
Amaravathi,100856
Amaravathi,100856
Amaravathi,100856
Amaravathi,100856
Amaravathi,100856
Amaravathi,100856
Amaravathi,100856
Kakani,100856
Kakani,100856
Amaravathi,100856
Amaravathi,100856
Amaravathi,100856
Kakani,100856
Kakani,100856
Kakani,100856
Kakani,100856
Kakani,100856
Kakani,100856
Kakani,100856
Kakani,100856
Tadepalli,100857
Tadepalli,100857
KLU,100857
KLU,100857
Namburu,100857
Namburu,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Amaravathi,100857
Kakani,100857
Kakani,100857
Kakani,100857
Tadepalli,100858
Tadepalli,100858
Tadepalli,100858
KLU,100858
Tadepalli,100858
Tadepalli,100858
KLU,100858
KLU,100858
KLU,100858
KLU,100858
Namburu,100858
Namburu,100858
Namburu,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Amaravathi,100858
Kakani,100858
Kakani,100858
Kakani,100858
Kakani,100858
Kakani,100858
Kakani,100858
Kakani,100858
Kakani,100858
Kakani,100858
Kakani,100858
Kakani,100858
